type,name,pruned_on,sparsity,module,activation_diff
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.4.self_attn.o_proj,1.2315
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.4.post_attention_layernorm,14.0104
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.4.mlp.gate_proj,28.9921
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.4.mlp.up_proj,22.3800
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.4.mlp.down_proj,3.6239
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.5.input_layernorm,23.6504
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.5.self_attn.q_proj,38.8989
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.5.self_attn.k_proj,29.1569
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.5.self_attn.v_proj,8.0743
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.5.self_attn.o_proj,0.9449
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.5.post_attention_layernorm,14.2162
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.5.mlp.gate_proj,27.9942
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.5.mlp.up_proj,22.1771
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.5.mlp.down_proj,3.4225
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.6.input_layernorm,21.9636
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.6.self_attn.q_proj,36.3199
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.6.self_attn.k_proj,28.4240
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.6.self_attn.v_proj,8.4561
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.6.self_attn.o_proj,0.7264
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.6.post_attention_layernorm,14.6206
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.6.mlp.gate_proj,28.2965
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.6.mlp.up_proj,22.5555
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.6.mlp.down_proj,3.8739
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.7.input_layernorm,20.7652
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.7.self_attn.q_proj,33.5608
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.7.self_attn.k_proj,29.8476
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.7.self_attn.v_proj,9.0424
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.7.self_attn.o_proj,0.7756
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.7.post_attention_layernorm,13.8126
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.7.mlp.gate_proj,25.8928
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.7.mlp.up_proj,22.1346
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.7.mlp.down_proj,4.2644
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.8.input_layernorm,21.6644
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.8.self_attn.q_proj,37.4385
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.8.self_attn.k_proj,31.8409
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.8.self_attn.v_proj,9.5838
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.8.self_attn.o_proj,2.1780
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.8.post_attention_layernorm,14.3598
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.8.mlp.gate_proj,26.2959
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.8.mlp.up_proj,22.2340
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.8.mlp.down_proj,4.7262
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.9.input_layernorm,20.8354
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.9.self_attn.q_proj,33.8444
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.9.self_attn.k_proj,27.8412
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.9.self_attn.v_proj,10.7534
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.9.self_attn.o_proj,1.1319
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.9.post_attention_layernorm,13.6861
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.9.mlp.gate_proj,24.1076
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.9.mlp.up_proj,21.1160
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.9.mlp.down_proj,3.8166
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.10.input_layernorm,21.7692
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.10.self_attn.q_proj,34.9689
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.10.self_attn.k_proj,31.8621
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.10.self_attn.v_proj,8.6105
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.10.self_attn.o_proj,1.3068
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.10.post_attention_layernorm,14.2060
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.10.mlp.gate_proj,23.7570
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.10.mlp.up_proj,21.1278
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.10.mlp.down_proj,3.8462
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.11.input_layernorm,19.8382
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.11.self_attn.q_proj,28.0155
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.11.self_attn.k_proj,23.7745
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.11.self_attn.v_proj,9.6923
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.11.self_attn.o_proj,1.1288
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.11.post_attention_layernorm,14.3435
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.11.mlp.gate_proj,24.5405
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.11.mlp.up_proj,22.0661
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.11.mlp.down_proj,3.9570
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.12.input_layernorm,22.8994
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.12.self_attn.q_proj,31.9430
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.12.self_attn.k_proj,31.2113
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.12.self_attn.v_proj,9.5006
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.12.self_attn.o_proj,1.1241
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.12.post_attention_layernorm,14.6630
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.12.mlp.gate_proj,24.4328
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.12.mlp.up_proj,22.2721
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.12.mlp.down_proj,4.4028
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.13.input_layernorm,23.6182
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.13.self_attn.q_proj,33.5159
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.13.self_attn.k_proj,32.6750
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.13.self_attn.v_proj,10.0882
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.13.self_attn.o_proj,0.9901
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.13.post_attention_layernorm,15.5136
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.13.mlp.gate_proj,29.3510
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.13.mlp.up_proj,23.1504
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.13.mlp.down_proj,5.6174
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.14.input_layernorm,23.5946
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.14.self_attn.q_proj,34.8853
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.14.self_attn.k_proj,26.1309
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.14.self_attn.v_proj,11.7971
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.14.self_attn.o_proj,2.1119
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.14.post_attention_layernorm,16.6060
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.14.mlp.gate_proj,31.4038
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.14.mlp.up_proj,25.1766
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.14.mlp.down_proj,5.5997
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.15.input_layernorm,25.1721
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.15.self_attn.q_proj,30.2094
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.15.self_attn.k_proj,29.2241
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.15.self_attn.v_proj,10.1817
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.15.self_attn.o_proj,1.4905
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.15.post_attention_layernorm,16.9584
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.15.mlp.gate_proj,33.6725
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.15.mlp.up_proj,27.2950
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.15.mlp.down_proj,6.0816
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.16.input_layernorm,25.3276
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.16.self_attn.q_proj,30.5175
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.16.self_attn.k_proj,35.3890
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.16.self_attn.v_proj,13.2126
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.16.self_attn.o_proj,1.2806
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.16.post_attention_layernorm,16.9868
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.16.mlp.gate_proj,33.0988
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.16.mlp.up_proj,27.1317
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.16.mlp.down_proj,5.9870
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.17.input_layernorm,25.6860
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.17.self_attn.q_proj,30.6265
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.17.self_attn.k_proj,27.6459
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.17.self_attn.v_proj,13.0147
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.17.self_attn.o_proj,1.9381
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.17.post_attention_layernorm,17.7805
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.17.mlp.gate_proj,34.2889
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.17.mlp.up_proj,29.2305
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.17.mlp.down_proj,6.9845
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.18.input_layernorm,27.2735
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.18.self_attn.q_proj,31.9267
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.18.self_attn.k_proj,30.4054
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.18.self_attn.v_proj,14.0858
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.18.self_attn.o_proj,1.1279
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.18.post_attention_layernorm,18.0829
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.18.mlp.gate_proj,35.4460
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.18.mlp.up_proj,30.2189
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.18.mlp.down_proj,5.8832
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.19.input_layernorm,26.2308
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.19.self_attn.q_proj,30.6525
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.19.self_attn.k_proj,27.6005
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.19.self_attn.v_proj,12.2078
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.19.self_attn.o_proj,1.4590
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.19.post_attention_layernorm,18.7594
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.19.mlp.gate_proj,37.7910
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.19.mlp.up_proj,32.2236
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.19.mlp.down_proj,7.4927
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.20.input_layernorm,25.9793
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.20.self_attn.q_proj,30.3985
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.20.self_attn.k_proj,29.5706
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.20.self_attn.v_proj,15.6697
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.20.self_attn.o_proj,1.6279
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.20.post_attention_layernorm,18.6426
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.20.mlp.gate_proj,35.9563
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.20.mlp.up_proj,31.8262
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.20.mlp.down_proj,6.1280
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.21.input_layernorm,26.1140
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.21.self_attn.q_proj,30.0368
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.21.self_attn.k_proj,27.9882
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.21.self_attn.v_proj,18.0254
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.21.self_attn.o_proj,2.2053
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.21.post_attention_layernorm,18.5078
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.21.mlp.gate_proj,35.4107
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.21.mlp.up_proj,31.1455
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.21.mlp.down_proj,6.1720
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.22.input_layernorm,25.5725
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.22.self_attn.q_proj,31.0736
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.22.self_attn.k_proj,25.4713
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.22.self_attn.v_proj,17.9676
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.22.self_attn.o_proj,1.2922
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.22.post_attention_layernorm,19.0094
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.22.mlp.gate_proj,37.6303
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.22.mlp.up_proj,33.2257
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.22.mlp.down_proj,6.7743
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.23.input_layernorm,24.6177
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.23.self_attn.q_proj,30.1098
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.23.self_attn.k_proj,28.0600
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.23.self_attn.v_proj,14.9102
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.23.self_attn.o_proj,1.7243
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.23.post_attention_layernorm,19.4097
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.23.mlp.gate_proj,39.1992
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.23.mlp.up_proj,33.9428
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.23.mlp.down_proj,7.3543
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.24.input_layernorm,25.1446
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.24.self_attn.q_proj,28.3041
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.24.self_attn.k_proj,29.6172
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.24.self_attn.v_proj,19.3516
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.24.self_attn.o_proj,1.7666
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.24.post_attention_layernorm,18.6611
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.24.mlp.gate_proj,38.1871
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.24.mlp.up_proj,32.6735
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.24.mlp.down_proj,8.5947
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.25.input_layernorm,24.7820
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.25.self_attn.q_proj,33.4492
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.25.self_attn.k_proj,24.9673
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.25.self_attn.v_proj,16.3777
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.25.self_attn.o_proj,3.1640
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.25.post_attention_layernorm,20.4562
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.25.mlp.gate_proj,43.7619
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.25.mlp.up_proj,36.4891
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.25.mlp.down_proj,10.2953
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.26.input_layernorm,23.8760
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.26.self_attn.q_proj,28.4930
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.26.self_attn.k_proj,26.7593
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.26.self_attn.v_proj,21.9190
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.26.self_attn.o_proj,3.8851
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.26.post_attention_layernorm,19.7131
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.26.mlp.gate_proj,41.9155
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.26.mlp.up_proj,36.0858
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.26.mlp.down_proj,11.8151
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.27.input_layernorm,20.0950
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.27.self_attn.q_proj,24.7444
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.27.self_attn.k_proj,19.9936
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.27.self_attn.v_proj,16.0689
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.27.self_attn.o_proj,9.2714
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.27.post_attention_layernorm,17.7141
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.27.mlp.gate_proj,37.2655
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.27.mlp.up_proj,35.1539
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.layers.27.mlp.down_proj,30.7187
pruned,Llama-3.2-3b-Instruct,SIT,25pct,model.norm,49.6323
pruned,Llama-3.2-3b-Instruct,SIT,25pct,lm_head,365.8359
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.embed_tokens,1.4428
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.0.input_layernorm,9.6811
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.0.self_attn.q_proj,33.5359
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.0.self_attn.k_proj,24.1132
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.0.self_attn.v_proj,2.4186
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.0.self_attn.o_proj,0.4397
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.0.post_attention_layernorm,8.2836
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.0.mlp.gate_proj,14.3661
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.0.mlp.up_proj,12.9376
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.0.mlp.down_proj,1.6937
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.1.input_layernorm,10.1245
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.1.self_attn.q_proj,21.7651
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.1.self_attn.k_proj,20.9380
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.1.self_attn.v_proj,3.8315
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.1.self_attn.o_proj,1.5515
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.1.post_attention_layernorm,7.7360
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.1.mlp.gate_proj,14.9942
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.1.mlp.up_proj,15.7773
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.1.mlp.down_proj,4.4983
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.2.input_layernorm,16.5428
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.2.self_attn.q_proj,43.2818
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.2.self_attn.k_proj,28.5568
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.2.self_attn.v_proj,5.0985
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.2.self_attn.o_proj,1.6519
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.2.post_attention_layernorm,10.5052
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.2.mlp.gate_proj,15.8685
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.2.mlp.up_proj,14.8853
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.2.mlp.down_proj,1.7462
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.3.input_layernorm,16.3424
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.3.self_attn.q_proj,28.9792
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.3.self_attn.k_proj,22.5873
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.3.self_attn.v_proj,6.5259
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.3.self_attn.o_proj,1.0807
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.3.post_attention_layernorm,11.7332
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.3.mlp.gate_proj,19.2042
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.3.mlp.up_proj,16.1933
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.3.mlp.down_proj,2.5332
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.4.input_layernorm,16.8147
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.4.self_attn.q_proj,29.6155
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.4.self_attn.k_proj,24.2443
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.4.self_attn.v_proj,7.1313
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.4.self_attn.o_proj,1.5267
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.4.post_attention_layernorm,12.1321
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.4.mlp.gate_proj,23.1852
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.4.mlp.up_proj,17.0392
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.4.mlp.down_proj,2.9516
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.5.input_layernorm,19.2480
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.5.self_attn.q_proj,31.8261
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.5.self_attn.k_proj,21.6013
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.5.self_attn.v_proj,6.4318
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.5.self_attn.o_proj,1.5588
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.5.post_attention_layernorm,12.0921
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.5.mlp.gate_proj,21.3190
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.5.mlp.up_proj,16.3743
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.5.mlp.down_proj,2.6917
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.6.input_layernorm,18.1975
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.6.self_attn.q_proj,33.3509
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.6.self_attn.k_proj,24.2221
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.6.self_attn.v_proj,6.8602
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.6.self_attn.o_proj,1.3029
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.6.post_attention_layernorm,12.2274
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.6.mlp.gate_proj,23.5842
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.6.mlp.up_proj,16.7284
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.6.mlp.down_proj,3.0027
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.7.input_layernorm,17.2336
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.7.self_attn.q_proj,28.7041
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.7.self_attn.k_proj,21.8918
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.7.self_attn.v_proj,6.4127
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.7.self_attn.o_proj,1.1513
